domain,sample_id,true_label,band,typicality,source,source_tier,label_mismatch,agreement,n_methods,lf_sim_pred,lf_sim_correct,lf_sim_faithful,lf_onom_pred,lf_onom_correct,lf_onom_faithful,fused_sim_pred,fused_sim_correct,fused_sim_faithful,fused_onom_pred,fused_onom_correct,fused_onom_faithful,rexnet_pred,rexnet_correct,proto_pred,proto_correct,audio,sample_path,annot_quality_ok,annot_label_agrees,annot_best_explanation,annot_notes
lung,hflung_trunc_2019-07-16-11-46-52-L5_11_18,Rhonchi,clear,0.8482,hflung,3,False,93,93,Rhonchi,True,0.8,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-16-11-46-52-L5_11_18.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-16-11-46-52-L5_11_18.wav,,,,
lung,sprsound_64739121_2.0_0_p3_7742_3,Rhonchi,clear,0.3706,sprsound,1,False,88,93,Rhonchi,True,0.8,Rhonchi,True,0.6,Rhonchi,True,0.2,Rhonchi,True,0.6,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_64739121_2.0_0_p3_7742_3.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_64739121_2.0_0_p3_7742_3.wav,,,,
lung,hflung_trunc_2019-07-16-10-41-27-L4_10_13,Rhonchi,clear,0.8436,hflung,3,False,92,93,Rhonchi,True,0.8,Rhonchi,True,1.0,Rhonchi,True,0.8,Rhonchi,True,1.0,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-16-10-41-27-L4_10_13.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-16-10-41-27-L4_10_13.wav,,,,
lung,sprsound_64739121_2.0_0_p3_7742_1,Rhonchi,clear,0.3674,sprsound,1,False,89,93,Rhonchi,True,0.6,Rhonchi,True,0.6,Rhonchi,True,0.2,Rhonchi,True,0.6,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_64739121_2.0_0_p3_7742_1.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_64739121_2.0_0_p3_7742_1.wav,,,,
lung,hflung_trunc_2019-07-16-10-41-27-L6_9_9,Rhonchi,clear,0.8416,hflung,3,False,93,93,Rhonchi,True,0.8,Rhonchi,True,0.8,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-16-10-41-27-L6_9_9.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-16-10-41-27-L6_9_9.wav,,,,
lung,sprsound_64739121_2.0_0_p3_7742_5,Rhonchi,clear,0.3426,sprsound,1,False,89,93,Rhonchi,True,1.0,Rhonchi,True,0.6,Rhonchi,True,0.4,Rhonchi,True,0.8,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_64739121_2.0_0_p3_7742_5.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_64739121_2.0_0_p3_7742_5.wav,,,,
lung,hflung_trunc_2019-07-16-10-41-27-L4_10_1,Rhonchi,clear,0.8274,hflung,3,False,91,93,Rhonchi,True,0.8,Rhonchi,True,0.8,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-16-10-41-27-L4_10_1.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-16-10-41-27-L4_10_1.wav,,,,
lung,sprsound_64739121_2.0_0_p3_7742_2,Rhonchi,clear,0.2656,sprsound,1,False,88,93,Rhonchi,True,0.4,Rhonchi,True,0.6,Wheeze,False,0.2,Rhonchi,True,0.4,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_64739121_2.0_0_p3_7742_2.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_64739121_2.0_0_p3_7742_2.wav,,,,
lung,hflung_trunc_2019-07-16-10-41-27-L6_9_3,Rhonchi,clear,0.82,hflung,3,False,93,93,Rhonchi,True,0.8,Rhonchi,True,0.8,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-16-10-41-27-L6_9_3.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-16-10-41-27-L6_9_3.wav,,,,
lung,sprsound_41213916_3.1_1_p2_5627_6,Rhonchi,clear,0.2037,sprsound,1,False,91,93,Rhonchi,True,0.4,Rhonchi,True,0.6,Rhonchi,True,0.8,Rhonchi,True,0.8,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_41213916_3.1_1_p2_5627_6.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_41213916_3.1_1_p2_5627_6.wav,,,,
lung,hflung_trunc_2019-07-16-10-41-27-L5_11_17,Rhonchi,clear,0.7675,hflung,3,False,93,93,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,1.0,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-16-10-41-27-L5_11_17.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-16-10-41-27-L5_11_17.wav,,,,
lung,sprsound_41213916_3.1_1_p2_5627_5,Rhonchi,clear,-0.3872,sprsound,1,False,92,93,Rhonchi,True,0.6,Rhonchi,True,0.6,Rhonchi,True,0.8,Rhonchi,True,0.8,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_41213916_3.1_1_p2_5627_5.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_41213916_3.1_1_p2_5627_5.wav,,,,
lung,hflung_trunc_2019-07-16-10-41-27-L5_11_11,Rhonchi,clear,0.7625,hflung,3,False,92,93,Rhonchi,True,0.8,Rhonchi,True,0.8,Rhonchi,True,0.8,Rhonchi,True,1.0,Rhonchi,True,Rhonchi,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-16-10-41-27-L5_11_11.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-16-10-41-27-L5_11_11.wav,,,,
lung,hflung_trunc_2019-06-23-11-02-58-L8_3_5,Stridor,ambiguous,-2.5014,hflung,3,False,14,93,Wheeze,False,0.6,Wheeze,False,0.4,Wheeze,False,0.8,Wheeze,False,0.8,Crackle,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-23-11-02-58-L8_3_5.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-23-11-02-58-L8_3_5.wav,,,,
lung,hflung_trunc_2019-06-23-11-02-58-L8_3_0,Stridor,ambiguous,-2.5012,hflung,3,False,2,93,Wheeze,False,0.4,Wheeze,False,0.2,Wheeze,False,0.4,Wheeze,False,0.2,Wheeze,False,Crackle,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-23-11-02-58-L8_3_0.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-23-11-02-58-L8_3_0.wav,,,,
lung,hflung_trunc_2019-06-23-11-02-58-L8_3_2,Stridor,ambiguous,-2.4883,hflung,3,False,3,93,Wheeze,False,0.2,Wheeze,False,0.2,Wheeze,False,0.4,Wheeze,False,0.6,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-23-11-02-58-L8_3_2.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-23-11-02-58-L8_3_2.wav,,,,
lung,hflung_trunc_2019-07-17-11-06-06-L2_2_5,Stridor,ambiguous,-2.2757,hflung,3,False,0,93,Crackle,False,0.0,Crackle,False,0.6,Crackle,False,0.6,Crackle,False,0.6,Crackle,False,Crackle,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-17-11-06-06-L2_2_5.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-17-11-06-06-L2_2_5.wav,,,,
lung,hflung_trunc_2019-07-17-11-06-06-L2_2_1,Stridor,ambiguous,-2.2757,hflung,3,False,0,93,Crackle,False,0.0,Crackle,False,0.6,Crackle,False,0.6,Crackle,False,0.6,Crackle,False,Crackle,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-17-11-06-06-L2_2_1.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-17-11-06-06-L2_2_1.wav,,,,
lung,hflung_steth_20181022_09_55_05_4,Stridor,ambiguous,-2.1803,hflung,3,False,0,93,Wheeze,False,0.0,Wheeze,False,0.0,Wheeze,False,0.2,Wheeze,False,0.2,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20181022_09_55_05_4.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20181022_09_55_05_4.wav,,,,
lung,hflung_steth_20190102_10_27_06_4,Stridor,ambiguous,-2.1662,hflung,3,False,0,93,Wheeze,False,0.6,Wheeze,False,0.6,Wheeze,False,0.8,Wheeze,False,0.8,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20190102_10_27_06_4.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20190102_10_27_06_4.wav,,,,
lung,hflung_steth_20180901_10_19_28_3,Stridor,ambiguous,-2.138,hflung,3,False,0,93,Wheeze,False,0.4,Wheeze,False,0.2,Wheeze,False,0.6,Wheeze,False,0.6,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20180901_10_19_28_3.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20180901_10_19_28_3.wav,,,,
lung,hflung_steth_20190102_10_27_06_2,Stridor,ambiguous,-2.1303,hflung,3,False,20,93,Wheeze,False,0.6,Wheeze,False,0.6,Wheeze,False,0.8,Wheeze,False,0.8,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20190102_10_27_06_2.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20190102_10_27_06_2.wav,,,,
lung,hflung_steth_20180901_10_19_28_5,Stridor,ambiguous,-2.1178,hflung,3,False,1,93,Rhonchi,False,0.4,Wheeze,False,0.0,Wheeze,False,0.2,Wheeze,False,0.2,Wheeze,False,Crackle,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20180901_10_19_28_5.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20180901_10_19_28_5.wav,,,,
lung,hflung_steth_20191027_10_38_34_1,Stridor,ambiguous,-2.0656,hflung,3,False,0,93,Crackle,False,0.0,Rhonchi,False,0.0,Rhonchi,False,0.0,Crackle,False,0.0,Crackle,False,Rhonchi,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20191027_10_38_34_1.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20191027_10_38_34_1.wav,,,,
lung,hflung_trunc_2019-07-17-11-06-06-L2_2_7,Stridor,ambiguous,-2.062,hflung,3,False,0,93,Crackle,False,0.2,Crackle,False,0.2,Crackle,False,0.4,Crackle,False,0.4,Crackle,False,Crackle,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-17-11-06-06-L2_2_7.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-17-11-06-06-L2_2_7.wav,,,,
lung,hflung_steth_20181022_09_55_05_9,Stridor,ambiguous,-2.0525,hflung,3,False,0,93,Wheeze,False,0.0,Wheeze,False,0.2,Wheeze,False,0.2,Wheeze,False,0.2,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20181022_09_55_05_9.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20181022_09_55_05_9.wav,,,,
lung,hflung_steth_20190308_12_13_38_3,Stridor,ambiguous,-2.0291,hflung,3,False,4,93,Wheeze,False,0.4,Stridor,True,0.6,Wheeze,False,0.6,Wheeze,False,0.8,Crackle,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20190308_12_13_38_3.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20190308_12_13_38_3.wav,,,,
lung,hflung_trunc_2019-06-23-10-02-49-L1_10_0,Stridor,ambiguous,-2.0241,hflung,3,False,2,93,Wheeze,False,0.2,Crackle,False,0.2,Crackle,False,0.6,Crackle,False,0.2,Crackle,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-23-10-02-49-L1_10_0.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-23-10-02-49-L1_10_0.wav,,,,
lung,hflung_steth_20180816_11_06_45_6,Stridor,borderline,-1.7823,hflung,3,False,1,93,Wheeze,False,0.4,Wheeze,False,0.4,Wheeze,False,0.8,Wheeze,False,0.8,Rhonchi,False,Crackle,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20180816_11_06_45_6.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20180816_11_06_45_6.wav,,,,
lung,sprsound_66293753_1.3_0_p1_4837_0,Stridor,borderline,-1.7036,sprsound,1,False,3,93,Wheeze,False,0.4,Wheeze,False,0.2,Wheeze,False,0.4,Wheeze,False,0.4,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_66293753_1.3_0_p1_4837_0.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_66293753_1.3_0_p1_4837_0.wav,,,,
lung,hflung_steth_20181022_09_55_05_13,Stridor,borderline,-1.7697,hflung,3,False,0,93,Wheeze,False,0.2,Wheeze,False,0.6,Wheeze,False,0.6,Wheeze,False,0.4,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20181022_09_55_05_13.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20181022_09_55_05_13.wav,,,,
lung,sprsound_66293753_1.3_0_p4_4843_1,Stridor,borderline,-1.6023,sprsound,1,False,24,93,Rhonchi,False,0.0,Rhonchi,False,0.2,Rhonchi,False,0.6,Rhonchi,False,0.8,Wheeze,False,Rhonchi,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_66293753_1.3_0_p4_4843_1.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_66293753_1.3_0_p4_4843_1.wav,,,,
lung,hflung_steth_20181022_09_55_05_0,Stridor,borderline,-1.735,hflung,3,False,0,93,Wheeze,False,0.0,Wheeze,False,0.2,Wheeze,False,0.2,Wheeze,False,0.2,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_steth_20181022_09_55_05_0.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_steth_20181022_09_55_05_0.wav,,,,
lung,sprsound_66293753_1.3_0_p4_4843_0,Stridor,borderline,-1.5609,sprsound,1,False,10,93,Rhonchi,False,0.4,Rhonchi,False,0.4,Stridor,True,0.6,Normal,False,0.8,Rhonchi,False,Rhonchi,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/sprsound_66293753_1.3_0_p4_4843_0.wav,data/processed/UnifiedLungSymptomDataset/audio/sprsound_66293753_1.3_0_p4_4843_0.wav,,,,
lung,hflung_trunc_2019-05-28-14-07-13-L6_1_5,Stridor,borderline,-1.7222,hflung,3,False,90,93,Crackle,False,1.0,Stridor,True,0.6,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-07-13-L6_1_5.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-07-13-L6_1_5.wav,,,,
lung,hflung_trunc_2019-05-31-14-07-30-L5_0_1,Stridor,borderline,-1.7004,hflung,3,False,2,93,Wheeze,False,0.6,Wheeze,False,0.2,Wheeze,False,0.8,Wheeze,False,1.0,Wheeze,False,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-31-14-07-30-L5_0_1.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-31-14-07-30-L5_0_1.wav,,,,
lung,hflung_trunc_2019-05-31-14-07-30-L5_0_3,Stridor,borderline,-1.6953,hflung,3,False,25,93,Wheeze,False,0.4,Wheeze,False,0.4,Wheeze,False,0.8,Wheeze,False,1.0,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-31-14-07-30-L5_0_3.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-31-14-07-30-L5_0_3.wav,,,,
lung,hflung_trunc_2019-07-17-10-38-33-L2_5_0,Stridor,borderline,-1.6221,hflung,3,False,89,93,Stridor,True,1.0,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-17-10-38-33-L2_5_0.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-17-10-38-33-L2_5_0.wav,,,,
lung,hflung_trunc_2019-07-17-10-38-33-L2_5_4,Stridor,borderline,-1.6,hflung,3,False,90,93,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-07-17-10-38-33-L2_5_4.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-07-17-10-38-33-L2_5_4.wav,,,,
lung,hflung_trunc_2019-05-31-14-07-30-L5_0_5,Stridor,borderline,-1.5506,hflung,3,False,12,93,Wheeze,False,0.6,Wheeze,False,0.4,Wheeze,False,0.8,Wheeze,False,0.8,Crackle,False,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-31-14-07-30-L5_0_5.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-31-14-07-30-L5_0_5.wav,,,,
lung,hflung_trunc_2019-05-28-14-44-45-L6_0_3,Stridor,borderline,-1.5364,hflung,3,False,90,93,Stridor,True,1.0,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-44-45-L6_0_3.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-44-45-L6_0_3.wav,,,,
lung,hflung_trunc_2019-05-28-14-07-13-L8_8_3,Stridor,borderline,-1.5189,hflung,3,False,88,93,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-07-13-L8_8_3.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-07-13-L8_8_3.wav,,,,
lung,hflung_trunc_2019-05-28-15-46-01-L1_7_10,Stridor,borderline,-1.5167,hflung,3,False,87,93,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,0.8,Stridor,True,1.0,Crackle,False,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-15-46-01-L1_7_10.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-15-46-01-L1_7_10.wav,,,,
lung,hflung_trunc_2019-06-26-12-04-27-L2_7_6,Stridor,clear,0.0372,hflung,3,False,89,93,Stridor,True,0.8,Wheeze,False,0.8,Stridor,True,0.8,Stridor,True,0.8,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_6.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_6.wav,,,,
lung,hflung_trunc_2019-06-26-12-04-27-L2_7_16,Stridor,clear,-0.2309,hflung,3,False,88,93,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_16.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_16.wav,,,,
lung,hflung_trunc_2019-06-26-12-04-27-L2_7_20,Stridor,clear,-0.2322,hflung,3,False,89,93,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_20.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_20.wav,,,,
lung,hflung_trunc_2019-06-26-12-04-27-L2_7_17,Stridor,clear,-0.2322,hflung,3,False,89,93,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_17.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_17.wav,,,,
lung,hflung_trunc_2019-06-26-12-04-27-L2_7_14,Stridor,clear,-0.4692,hflung,3,False,88,93,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,1.0,Wheeze,False,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_14.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_14.wav,,,,
lung,hflung_trunc_2019-05-28-14-07-13-L5_5_2,Stridor,clear,-0.576,hflung,3,False,63,93,Wheeze,False,1.0,Stridor,True,0.4,Stridor,True,1.0,Stridor,True,1.0,Wheeze,False,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-07-13-L5_5_2.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-07-13-L5_5_2.wav,,,,
lung,hflung_trunc_2019-06-26-12-04-27-L2_7_9,Stridor,clear,-0.6221,hflung,3,False,91,93,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_9.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_9.wav,,,,
lung,hflung_trunc_2019-06-26-12-04-27-L2_7_12,Stridor,clear,-0.6816,hflung,3,False,90,93,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_12.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-06-26-12-04-27-L2_7_12.wav,,,,
lung,hflung_trunc_2019-05-28-14-07-13-L5_5_12,Stridor,clear,-0.8657,hflung,3,False,92,93,Stridor,True,1.0,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,1.0,Stridor,True,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-07-13-L5_5_12.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-07-13-L5_5_12.wav,,,,
lung,hflung_trunc_2019-05-28-14-44-45-L5_5_11,Stridor,clear,-0.9537,hflung,3,False,4,93,Crackle,False,0.2,Crackle,False,0.2,Crackle,False,0.8,Crackle,False,0.8,Crackle,False,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-44-45-L5_5_11.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-44-45-L5_5_11.wav,,,,
lung,hflung_trunc_2019-05-28-14-44-45-L4_7_4,Stridor,clear,-0.9994,hflung,3,False,85,93,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-44-45-L4_7_4.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-44-45-L4_7_4.wav,,,,
lung,hflung_trunc_2019-05-28-14-07-13-L6_1_1,Stridor,clear,-1.0494,hflung,3,False,90,93,Stridor,True,1.0,Stridor,True,0.6,Stridor,True,0.8,Stridor,True,1.0,Stridor,True,Wheeze,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-07-13-L6_1_1.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-07-13-L6_1_1.wav,,,,
lung,hflung_trunc_2019-05-28-14-44-45-L5_5_12,Stridor,clear,-1.1481,hflung,3,False,32,93,Crackle,False,0.6,Crackle,False,0.6,Crackle,False,0.8,Crackle,False,0.8,Stridor,True,Stridor,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v6/lung/audio/hflung_trunc_2019-05-28-14-44-45-L5_5_12.wav,data/processed/UnifiedLungSymptomDataset/audio/hflung_trunc_2019-05-28-14-44-45-L5_5_12.wav,,,,
